age,education-num,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country
44,10.0,46, Private, Some-college, Divorced, Sales, Unmarried, White, Female, United-States
28,9.0,40, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male, United-States
37,9.0,40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States
31,13.0,40, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male, United-States
68,10.0,40,, Some-college, Never-married,, Unmarried, Black, Female, United-States
44,14.0,55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
46,10.0,40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States
35,9.0,40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male, United-States
37,10.0,40, Private, Some-college, Widowed, Craft-repair, Unmarried, White, Male, United-States
48,9.0,40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
39,14.0,40, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,
29,10.0,40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male, United-States
39,10.0,30, Private, Some-college, Divorced, Protective-serv, Unmarried, Black, Female, United-States
35,9.0,40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
46,14.0,35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
41,9.0,40, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male, United-States
28,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
47,10.0,40, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States
20,10.0,20, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male, United-States
17,6.0,20,, 10th, Never-married,, Own-child, White, Male, United-States
37,,36, Local-gov, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female, United-States
48,13.0,45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
34,14.0,50, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female, United-States
60,9.0,50, Self-emp-not-inc, HS-grad, Separated, Other-service, Not-in-family, Black, Male, United-States
46,9.0,40, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female, United-States
26,10.0,40, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female, United-States
49,,40, Local-gov, Masters, Married-civ-spouse,, Husband, White, Male, United-States
21,4.0,40, Private, 7th-8th, Never-married, Machine-op-inspct, Own-child, White, Male, United-States
41,13.0,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States
34,14.0,60, Private, Masters, Divorced, Prof-specialty, Own-child, White, Female, United-States
61,14.0,40, Federal-gov, Masters, Widowed, Prof-specialty, Unmarried, White, Female, United-States
19,10.0,40,, Some-college, Never-married,, Own-child, White, Male, United-States
52,13.0,40, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
29,10.0,65, Without-pay, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male, United-States
34,,50, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Male, United-States
20,10.0,45, Private, Some-college, Never-married, Sales, Not-in-family, White, Male, United-States
38,13.0,50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, Poland
63,13.0,40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
32,,30, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female, United-States
22,10.0,16, Private, Some-college, Never-married, Sales, Own-child, White, Female, United-States
44,9.0,25, Local-gov, HS-grad, Divorced, Transport-moving, Own-child, White, Male, United-States
30,12.0,60, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male, Iran
22,10.0,40, Private, Some-college, Never-married, Sales, Own-child, White, Female, United-States
39,9.0,45, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female, United-States
62,9.0,60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
35,16.0,40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, Taiwan
29,9.0,40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female, United-States
58,13.0,40, Federal-gov, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male, United-States
65,9.0,20,, HS-grad, Married-civ-spouse,, Husband, White, Male, United-States
27,13.0,37, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male, United-States
49,13.0,50, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States
46,10.0,40, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States
20,9.0,20,, HS-grad, Never-married,, Own-child, White, Female, United-States
32,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
41,14.0,40, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
55,13.0,40, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
36,13.0,32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States
37,14.0,40, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
23,10.0,12,, Some-college, Never-married,, Not-in-family, White, Female, United-States
47,10.0,40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
33,13.0,40, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male, United-States
22,10.0,15, Private, Some-college, Never-married, Sales, Own-child, White, Male, United-States
29,9.0,45, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Unmarried, Black, Male, United-States
44,14.0,99, Self-emp-not-inc, Masters, Never-married, Farming-fishing, Own-child, White, Male, United-States
24,10.0,50, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States
18,10.0,40, Private, Some-college, Never-married, Sales, Unmarried, White, Male, United-States
28,13.0,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
57,13.0,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
66,14.0,50, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male, United-States
17,7.0,20, Private, 11th, Never-married, Other-service, Not-in-family, White, Female, United-States
39,9.0,40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
32,13.0,40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male, Puerto-Rico
48,13.0,45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
30,10.0,30, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female, United-States
45,9.0,40, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male, United-States
29,10.0,60, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States
36,10.0,40, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female, United-States
62,16.0,40,, Doctorate, Married-civ-spouse,, Husband, Amer-Indian-Eskimo, Male, United-States
45,10.0,35, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States
34,9.0,44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
22,7.0,25, Private, 11th, Never-married, Sales, Unmarried, White, Female, United-States
62,9.0,48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female, United-States
21,10.0,48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
23,7.0,40, Private, 11th, Never-married, Craft-repair, Own-child, White, Male, United-States
22,9.0,40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male, United-States
54,9.0,40, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male, United-States
29,10.0,45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
31,13.0,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
22,9.0,55, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female, United-States
22,12.0,35, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female, Haiti
27,9.0,40, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Male, United-States
33,9.0,40, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male, United-States
42,7.0,40, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
55,9.0,20, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
24,10.0,48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, United-States
45,13.0,50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
35,9.0,62, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States
31,9.0,40, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male, United-States
26,12.0,40, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States
36,10.0,20, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
35,9.0,70, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male, United-States
30,13.0,45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
65,15.0,80,, Prof-school, Never-married,, Not-in-family, White, Male, United-States
52,10.0,20, Private, Some-college, Divorced, Sales, Other-relative, White, Female, United-States
48,14.0,61, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
40,9.0,20,, HS-grad, Married-civ-spouse,, Wife, Black, Female, United-States
42,12.0,40, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,
42,6.0,40, Private, 10th, Never-married, Transport-moving, Not-in-family, Black, Male, United-States
66,9.0,25, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female, United-States
50,9.0,35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States
19,9.0,8, Private, HS-grad, Never-married, Sales, Own-child, White, Female, United-States
29,9.0,80, Private, HS-grad, Married-AF-spouse, Transport-moving, Husband, White, Male, United-States
33,6.0,40, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
34,10.0,48, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male, United-States
39,9.0,80, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male, United-States
36,9.0,50, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female, United-States
26,13.0,40, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female, United-States
60,9.0,40, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male, United-States
67,9.0,50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
52,10.0,50, Private, Some-college, Divorced, Sales, Not-in-family, White, Male, United-States
26,13.0,40, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female, United-States
51,14.0,40, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States
56,10.0,40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
48,16.0,40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, China
31,13.0,40, Local-gov, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,
53,9.0,40,, HS-grad, Divorced,, Not-in-family, White, Female, United-States
39,7.0,40, State-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
40,10.0,40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
18,7.0,5, Private, 11th, Never-married, Craft-repair, Own-child, White, Male, United-States
53,9.0,60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
51,9.0,40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States
41,11.0,55, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
61,10.0,40, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female, United-States
55,15.0,40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
58,9.0,40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States
37,14.0,40, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female, United-States
57,14.0,40, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male, Cuba
52,14.0,40, Federal-gov, Masters, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
28,14.0,38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
47,9.0,43, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female, United-States
26,12.0,45, Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States
43,9.0,60, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female, United-States
40,10.0,40, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male, United-States
42,13.0,40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
28,13.0,45, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
26,10.0,40, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male, United-States
50,10.0,40, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States
20,6.0,40, Private, 10th, Never-married, Sales, Not-in-family, Other, Male, United-States
32,10.0,47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States
